rank,address,lit,kind,entity,category,net_24h,net_7d,net_30d
4038,0x8615e62f88f7d678361116c34790cfa986b717dd,19.60000000,wallet,,,0.00000000,0.00000000,0.00000000
4039,0x2ec3644a89ef56a21b1b14c168bd200e8c512700,19.58925791,wallet,,,0.00000000,0.00000000,0.00000000
4040,0x63e6c9470861ac9789119c5e2137e5a4935de0c5,19.57432369,wallet,,,0.00000000,0.00000000,19.57432369
4041,0xb3795845cc90a6d5aa53ef754362f3dc7e0a222e,19.57199859,wallet,,,0.00000000,0.00000000,8.96140807
4042,0x0d0c30724901089af5cfb0d68e28a85662066e18,19.55103810,wallet,,,0.00000000,0.00000000,19.55103810
4043,0x6d7036f2ec8d19e12275bfdee2e1bd12b48c1023,19.49453448,wallet,,,0.00000000,19.49453448,19.49453448
4044,0x5447dceaa3367441099262797515904bf3b1bdd2,19.46088931,wallet,,,0.00000000,0.00000000,-190.00000000
4045,0xb63a0062d5c4257ce33e5eb02e010d1fa556b71b,19.41828611,wallet,,,0.00000000,0.00000000,0.00000000
4046,0x0400d6fa7b7b17d9d803071b2b87dbb9175bc613,19.36675739,wallet,,,0.00000000,0.00000000,0.00000000
4047,0xd9695b20bb61cb0c4abd91922a1b696743ccaf66,19.35000000,wallet,,,0.00000000,0.00000000,19.35000000
4048,0x89ffe9a07f7c72fe331edef82cb371d3dd58d5d3,19.28292020,wallet,,,0.00000000,0.00000000,4.80126992
4049,0x95f3783065cdf4997426f34fc37fefbd60e6aa98,19.25974843,wallet,,,0.00000000,0.00000000,0.00000000
4050,0xd146f4777a8e7e37c80883056a78043518ff4a59,19.23849761,wallet,,,0.00000000,0.00000000,19.23849761
4051,0x1cbb3e283d50620a7bb3cdf884c8db6a4d340e67,19.20615800,wallet,,,0.00000000,0.00000000,0.00000000
4052,0xfb1a22bee2d5cc70435d42df97528131083612ab,19.20000000,wallet,,,0.00000000,0.00000000,0.00000000
4053,0xf1d7a2144014682da9d54eb2352f2ae52ade8d50,19.20000000,wallet,,,0.00000000,0.00000000,0.00000000
4054,0xea1f4c245c93edc4cbaaba55948ef3bf719508c9,19.10773496,wallet,,,0.00000000,0.00000000,19.10773496
4055,0xa49f6cc53fc52038dfbdb206d505beed1c87976b,19.08877507,wallet,,,0.00000000,0.00000000,0.00000000
4056,0xfc346fa8eb8c29e150a3820ac0c02d83271d82de,19.07018732,wallet,,,0.00000000,0.00000000,0.00000000
4057,0x3533ac761fae5d8498e918bb6a883e4180212369,19.05164595,wallet,,,0.00000000,19.05164595,19.05164595
4058,0x3c84e831d8b8406555025d3efcf45565e8bac30b,19.00909108,wallet,,,0.00000000,0.00000000,19.00909108
4059,0xfbafc278c1cf7b9bca05b6bb0e436356458075d9,19.00000000,wallet,,,0.00000000,0.00000000,0.00000000
4060,0x7eb533e0d678bdf6bc2f22bfa7cc7784a422caf8,19.00000000,wallet,,,0.00000000,0.00000000,0.00000000
4061,0xf984b2b45cdb7160ec800a251f27ece1f6dd2910,19.00000000,wallet,,,0.00000000,0.00000000,0.00000000
4062,0xc8b0c4c5df005ce490f944d36638c5f5e4708db1,19.00000000,wallet,,,0.00000000,0.00000000,0.00000000
4063,0xa939997f7b86504ac8a5915c9fcc11d0d2756979,18.95642792,wallet,,,0.00000000,0.00000000,0.00000000
4064,0xf668406267f72f3667ff579b2fef43d14e3099ed,18.93740812,wallet,,,0.00000000,0.00000000,0.00000000
4065,0x3325128bc8e6d0ab1b947c7fa894737b8340d6bb,18.92018100,wallet,,,0.00000000,0.00000000,0.00000000
4066,0x8c9bf25a2f088dabd87d5eefbc62ee5265592d41,18.86108480,wallet,,,0.00000000,8.12896458,8.12896458
4067,0x73e6d82bb16f3a4419aa89824fc7021adbda968b,18.85779623,wallet,,,0.00000000,0.00000000,0.00000000
4068,0xd26b578621a3e28ab4ae3a5548bc5fbe42eb13ea,18.85752731,wallet,,,0.00000000,18.85752731,18.85752731
4069,0x6f51517b1546b4132614185aa93a653af1c3bfdc,18.77558152,wallet,,,0.00000000,0.00000000,0.00000000
4070,0xac5013ac694b8eaf48634fe6ee4951207bdda0cd,18.77138500,wallet,,,0.00000000,0.00000000,18.77138500
4071,0x6f5a3d0ab226ae10de1fcb4ba6af8192b9f85a49,18.75075260,wallet,,,0.00000000,0.00000000,0.00000000
4072,0x20e7630ec9f97f792aa5da9c74e0a1652512641a,18.69627258,wallet,,,0.00000000,0.00000000,18.69627258
4073,0x3778c85d63953a6b9d1fa63f4ae4649d9a5b16d3,18.68692791,wallet,,,0.00000000,0.00000000,0.00000000
4074,0xc93e3e5ce3e027424df89d93fab123fc0329e482,18.64363032,wallet,,,0.00000000,0.00000000,18.64363032
4075,0xedd2103c0a2a0ecc2d734ea98a1a2af9e474dceb,18.60000000,wallet,,,0.00000000,0.00000000,0.00000000
4076,0xc72e230ad781a8117fc381f8976ff61ef2f37ba0,18.56855528,wallet,,,0.00000000,18.56855528,18.56855528
4077,0xa24cf10ac81167436edbb360223abbed4846d1d2,18.50201994,wallet,,,0.00000000,0.00000000,18.50201994
4078,0xa8185bba1eed00f7d39c80f9b33e25733c0da320,18.50000000,wallet,,,0.00000000,0.00000000,0.00000000
4079,0x3789786fc7682fde12995e2b6227159a18ee6c7a,18.47828850,wallet,,,0.00000000,0.00000000,0.00000000
4080,0x0c321d645e921f7efc8229c0db4827c674b6e3e8,18.41241635,wallet,,,0.00000000,0.00000000,0.00000000
4081,0xa5dbc0177270ef11dac3b0915b3360a5c7a79ab0,18.40000000,wallet,,,0.00000000,0.00000000,0.00000000
4082,0xef059cd38f5a63ab0362575d7a980e9ab92d576c,18.35123299,wallet,,,0.00000000,0.00000000,0.00000000
4083,0xae83ba03dd6b8c10c7254214d01b0c7e0a9b9c82,18.35034809,wallet,,,0.00000000,0.00000000,18.35034809
4084,0xaa8de2b3ba1855c319cf1d09309cc9d8b6fd35e2,18.30061174,wallet,,,17.56234600,4.01489745,18.30061174
4085,0x602b0c3a8a91c61a3b36b3ce5ffcc88d5d7bdadc,18.26869383,wallet,,,0.00000000,0.00000000,0.00000000
4086,0x50112fb31ccd16a0bd7f1992c6010ff5f2d6b354,18.25355252,wallet,,,18.25355252,-0.27334565,18.25355252
4087,0xb85b95ba95563e48b9fa53a0b51d19b5538fd4f5,18.20000000,wallet,,,0.00000000,0.00000000,0.00000000
4088,0x3c1b983dad59080441bbae7562ee5a38dd0d4159,18.20000000,wallet,,,0.00000000,0.00000000,0.00000000
4089,0xf7089bbd13a7b4bd75af5120407f9ffd464cf508,18.18499158,wallet,,,0.00000000,0.00000000,-150.00000000
4090,0xf94694a82fa6de88488bba5aa4834add9f86461a,18.16970049,wallet,,,0.00000000,0.00000000,18.16970049
4091,0x7979a59d6f4d3e79edaaf8a1237f70f048238b89,18.12443776,wallet,,,0.00000000,0.00000000,0.00000000
4092,0x2f021886050257845fd41fa0925fdeef9d39733d,18.03000000,wallet,,,0.00000000,0.00000000,0.00000000
4093,0x2438d5fde0faf4a0ac60749431eae2c3453615a9,18.00000000,wallet,,,0.00000000,0.00000000,0.00000000
4094,0xb75016f62c8648611c4416ff127cba0eb725bfb9,18.00000000,wallet,,,0.00000000,0.00000000,18.00000000
4095,0x75e48d2c8abe2a5a68f270b56fe68ae12b8e4678,17.96507929,wallet,,,0.00000000,0.00000000,0.00000000
4096,0x609f502e5d0b7468183b3a694e0203321e33c4d4,17.95516217,wallet,,,0.00000000,11.95754128,17.95516217
4097,0x4bd1ee169bdf4e93f83ea6f043ed2541e020de36,17.93000000,wallet,,,0.00000000,0.00000000,0.00000000
4098,0x9d4bf70c10136f1e03788cfd349573f528af10d2,17.88777272,contract,dodo,Decentralized Exchange,0.00000000,0.47266541,-5.92175461
4099,0x0f47f365f0adcd3d5d969eb8f20428d749804ccf,17.86955213,wallet,,,0.00000000,0.00000000,17.86955213
4100,0x978e7744b47edff7586f9942faad9a7a56730604,17.84972853,wallet,,,0.00000000,0.00000000,-11.63491100
4101,0xe4059c6833002d1df95430d336c96277845e8673,17.80000000,wallet,,,0.00000000,0.00000000,0.00000000
4102,0x284f67176b5b162f9cb0eca1e9edb70e35ecf501,17.77290128,wallet,,,0.00000000,0.00000000,17.77290128
4103,0xf2648789abec3ca846b3c3ee6773157c9ffab094,17.74547325,wallet,,,0.00000000,0.00000000,0.00000000
4104,0xcaac1c1a6b85520b082c0558ce192cfc2b7a95d2,17.73934786,wallet,,,0.00000000,17.73934786,17.73934786
4105,0x99ae76bf650640f79ce56f73b815f3a05189165b,17.66423111,wallet,,,0.00000000,8.06270000,17.66423111
4106,0x98c81f53df56f402eca3cde8a5a0a18f5cb40df7,17.66000000,wallet,,,0.00000000,0.00000000,0.00000000
4107,0x90cb17c7079f6989f99e12122e7f02ce66da7f03,17.65999821,wallet,,,0.00000000,0.00000000,0.00000000
4108,0x2e2651f16e5b8fdc85d1bf73c0ed34b3bb210f9d,17.65486121,wallet,,,0.00000000,0.00000000,0.00000000
4109,0xcbf5de379610eaf7285537b49451e1dfa2677e33,17.65252320,wallet,,,0.00000000,0.00000000,0.00000000
4110,0xa2bb6fd496ae813cb1cf7384f0c77a32d2b1ff6a,17.63376686,wallet,,,0.00000000,0.00000000,17.63376686
4111,0x24cd57fc2628e06d36d6f77abf90cfa398201003,17.60000000,wallet,,,0.00000000,0.00000000,0.00000000
4112,0x2f4f0eb0c9146d87f1e9ab3c62eb3796d4f97649,17.60000000,wallet,,,0.00000000,0.00000000,0.00000000
4113,0xc98a814007f076106bc7ed83d8080756d55209cb,17.57409119,wallet,,,0.00000000,0.00000000,0.00000000
4114,0x5ecada6d21582a5c1357a2ad45aa54cfcccfe47a,17.55882122,wallet,,,0.00000000,17.55882122,17.55882122
4115,0x56e508875b1d877778f23ec37c0a17a5d9392f83,17.54926689,wallet,,,0.00000000,0.00000000,0.00000000
4116,0x81727959fc23610c84e6e9271be4dce254267c52,17.54689735,wallet,,,0.00000000,0.00000000,17.54689735
4117,0x760c3aa1e656f5193d5e249a1f3a368e3433218d,17.54565056,wallet,,,0.00000000,0.00000000,0.00000000
4118,0x7b9cc2753b33c9884dfb66c38b011c345c10d1af,17.44820085,wallet,,,0.00000000,0.00000000,0.00000000
4121,0xe5c6917bbd33ae5551d9415b5744a00ddb67d36c,17.40000000,wallet,,,0.00000000,0.00000000,0.00000000
4122,0x8004ac22494d8ec926ff95b04c273ca7599a3fdf,17.40000000,wallet,,,0.00000000,0.00000000,0.00000000
4123,0x26baff3cd7a2eb0119ca64adc8b3d867acc44d05,17.40000000,wallet,,,0.00000000,0.00000000,0.00000000
4119,0xf3ab9d38970d4ce165e3216a183042908b1ee521,17.40000000,wallet,,,0.00000000,0.00000000,0.00000000
4120,0xb31986d6ef840b8098a3d3a16aa55e986adc22c2,17.40000000,wallet,,,0.00000000,0.00000000,0.00000000
4124,0x764d63adb804c3ef8dd51a80bebbe1f26d420025,17.35000000,wallet,,,0.00000000,0.00000000,0.00000000
4125,0x0b757929b0bfbe021a73b261332b073bb4fb17af,17.31501653,wallet,,,0.00000000,0.00000000,3.12637947
4126,0x135f3f6beda48fab01ba7cfcf88f633e3c7d4772,17.29719949,wallet,,,0.00000000,0.00000000,0.00000000
4127,0x16ff693ad25168eb29bc671d09e302675f229304,17.29129733,wallet,,,0.00000000,0.00000000,0.00000000
4128,0x2a51dd6fb408da16b5ee10402636a1936a93ed14,17.28981330,wallet,,,0.00000000,0.00000000,-25.00000000
4129,0x90cbe4bdd538d6e9b379bff5fe72c3d67a521de5,17.27693405,contract,,,0.00102000,9.18932358,15.98720577
4130,0x2dcbc69ca4d13c232f39fc65d1aa568567c1c1c3,17.23675063,wallet,,,0.00000000,0.00000000,0.00000000
4131,0x3ce37d80fbe75f065d5413c4785e82e03aa35ebe,17.22761052,wallet,,,0.00000000,0.00000000,9.85388585
4132,0x74aa5387681505c806ff1e972b12cdfd01406828,17.21290000,wallet,,,0.00000000,0.00000000,0.00000000
4133,0xd160ebed2b1798e8a462862d7008ccaac49b77e6,17.21000000,wallet,,,0.00000000,0.00000000,17.21000000
4134,0xa80972a344e18c0a15848bc90f9c15f8e0f35e57,17.20263234,wallet,,,0.00000000,0.00000000,17.20263234
4135,0x4de0a593f89415b57830e0602e4cb47a4556a45b,17.20000000,wallet,,,0.00000000,0.00000000,0.00000000
4136,0x453cbf9d646458a5b97b6ba9752a600ddbc79a71,17.19788971,wallet,,,0.00000000,0.00000000,0.00000000
4137,0x239beed8a430e816e1259e38d65c1a036c5dfd3d,17.17444447,wallet,,,0.00000000,0.00000000,17.17444447
4138,0x0149db0b2ad0daacb755088cccbf7a852b661a89,17.08104654,wallet,,,17.08104654,17.08104654,17.08104654
4139,0x241d75adf6e22a8fe95c3ea89d911235fb839e45,17.05171062,wallet,,,0.00000000,0.00000000,17.05171062
4140,0x5aa56e409325adee11dc138e4d5ebd6407f3392f,17.04868639,contract,,,0.00000000,17.04868639,17.04868639
4141,0x15fbbdcd8047cd1310b37671b6b12d62e0e29ee0,17.04451883,wallet,,,0.00000000,0.00000000,17.04451883
4142,0x707a652b9e00927257fde4cad2e8166e13c03227,17.03759568,wallet,,,0.00000000,0.00000000,0.00000000
4143,0xcc01ef33f793ff0a8da26d19b2c4428f62753f85,17.01241621,wallet,,,0.02007839,5.25931435,17.01241621
4144,0x94689dbaec9b5f5792d6e9af52eb8451093c3d2d,17.00000000,wallet,,,0.00000000,0.00000000,0.00000000
4145,0x4fd1ab7687c6432ed67e718eb51a9a193c54298d,16.95225220,wallet,,,0.00000000,0.00000000,16.95225220
4146,0xacda5ccf58c3ecc93a7f85b5c030615f10b47bc2,16.90329545,wallet,,,0.00000000,0.00000000,16.90329545
4147,0x394949674f4906b7a9d3fea84e729934274b94a2,16.87428733,wallet,,,0.00000000,8.99730872,16.87428733
4148,0xf06e22caf3b7b64f03e0eb1b41de8b1a517c9457,16.84970339,wallet,,,0.00000000,0.00000000,16.84970339
4149,0xa7dbdab54f75e2e8a1f1e97223b32645c4bd2e12,16.84189648,wallet,,,0.00000000,16.84189648,16.84189648
4150,0x7e91587254255c813e82e6c84455e1001c22fea6,16.81679914,wallet,,,0.00000000,0.00000000,0.00000000
4151,0x230cdca985ab3aac621f4fc777b40f31bcb97ab1,16.80361488,wallet,,,0.00000000,0.00000000,0.00000000
4152,0x36b2a96494aad9d062c865a9a033fcaf0bf12409,16.79879341,wallet,,,0.00000000,7.83564501,10.34954366
4153,0xce9142fa759c3f3abd9dd770f543b21f77b06eb2,16.78535660,wallet,,,0.00000000,16.78535660,16.78535660
4154,0x778d877ad24623e7e0eb7bad1d3551ea5b75d299,16.73053098,wallet,,,0.00000000,0.00000000,16.73053098
4155,0x831e0579a7d0c31791451a30ac4f2bd9bb7129a2,16.70894934,wallet,,,0.00000000,0.00000000,0.00000000
4156,0x7fae0cb59162903360d1ee669b6c46a8b9cc8845,16.68573516,wallet,,,0.00000000,0.00000000,16.68573516
4157,0x3b32a9d89c2b05f6101b6c0ad6936e78d4d33b4e,16.67803000,wallet,,,0.00000000,0.00000000,16.67803000
4158,0x3aa313f27994ccc0688855fe0820e2701be4741c,16.67750348,wallet,,,0.00000000,0.00000000,0.00000000
4159,0xd24269c6803eea8c86b880b9e2232102863d01f9,16.60955952,wallet,,,6.29373700,16.60955952,16.60955952
4160,0x3d6ede66008b653c8b08d3f2a66d9c3285789ce4,16.60000000,wallet,,,0.00000000,0.00000000,0.00000000
4161,0x33ecbf7d63814c8cecf9ad7e65a8b7ad8becf60e,16.58979324,wallet,,,0.00000000,0.00000000,16.58979324
4162,0x513bc44de31c959b99ba26a9808ce559329f9835,16.51347058,wallet,,,0.00000000,0.00000000,-6.00000000
4163,0x9ab8fc356c4170bae5335d9939f174f8269b3967,16.51227790,wallet,,,0.00000000,0.00000000,0.00000000
4164,0x78daa97ae763af3c8af20925b2467347eff3c08a,16.40795219,wallet,,,0.00000000,0.00000000,5.79014976
4165,0x79b2c79af8a11cb94d5fff8830d842475daccb82,16.40000000,wallet,,,0.00000000,0.00000000,0.00000000
4166,0xb984a1c658eba597cfdcc16bf147498aacaffc9a,16.31514830,wallet,,,0.00000000,0.00000000,0.00000000
4167,0x00fc172b62fa311021168ca296cc38824c790aed,16.31000000,wallet,,,0.00000000,0.00000000,0.00000000
4168,0x7fdbc4b8c8fdb0197d4726dc0be9623528250fd7,16.30610000,wallet,,,0.00000000,0.00000000,0.00000000
4169,0xb151f9b1091259679782ba81851ccfa967387466,16.25877089,wallet,,,0.00000000,16.25877089,16.25877089
4170,0x775690f46456e3700b1aebc9303a86749c908779,16.24238161,wallet,,,0.00000000,16.24238161,16.24238161
